movie_idx,movieId,title,genres
5379,6237,"Glenn Miller Story, The (1953)",Drama
5380,6238,Green Card (1990),Comedy|Drama|Romance
5381,6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi
5382,6240,One Good Cop (1991),Action|Crime|Drama
5383,6241,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance
5384,6242,Ringu (Ring) (1998),Horror|Mystery|Thriller
5385,6243,Ringu 2 (Ring 2) (1999),Horror|Mystery
5386,6244,Salaam Bombay! (1988),Drama
5387,6245,Sweet Charity (1969),Comedy|Drama|Musical|Romance
5388,6247,Women in Love (1969),Drama|Romance
5389,6248,Japon (a.k.a. Japan) (Japón) (2002),Drama
5390,6249,Boat Trip (2003),Comedy
5391,6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller
5392,6251,Piglet's Big Movie (2003),Animation|Children
5393,6252,"View from the Top, A (2003)",Comedy|Romance
5394,6254,"Awful Truth, The (1937)",Comedy|Romance
5395,6255,"Bible, The (a.k.a. Bible... In the Beginning, The) (1966)",Drama
5396,6257,I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967),Documentary|Drama
5397,6258,"Dames du Bois de Boulogne, Les (Ladies of the Bois de Boulogne, The) (Ladies of the Park) (1945)",Drama|Romance
5398,6259,My Friend Flicka (1943),Children|Western
5399,6260,"Robe, The (1953)",Drama
5400,6261,Wind (1992),Action|Romance
5401,6263,Basic (2003),Drama|Thriller|War
5402,6264,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller
5403,6265,Head of State (2003),Comedy
5404,6266,What a Girl Wants (2003),Comedy|Drama|Romance
5405,6267,Assassination Tango (2002),Drama|Thriller
5406,6268,Raising Victor Vargas (2002),Comedy|Drama|Romance
5407,6269,Stevie (2002),Documentary
5408,6270,Akira Kurosawa's Dreams (Dreams) (1990),Drama|Fantasy
5409,6271,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance
5410,6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance
5411,6279,"Good Thief, The (2002)",Crime|Drama
5412,6280,"Man Apart, A (2003)",Action|Crime|Drama|Thriller
5413,6281,Phone Booth (2002),Drama|Thriller
5414,6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
5415,6285,Levity (2003),Drama
5416,6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama
5417,6287,Anger Management (2003),Comedy
5418,6288,Better Luck Tomorrow (2002),Crime|Drama
5419,6289,Ghosts of the Abyss (2003),Documentary|IMAX
5420,6290,House of 1000 Corpses (2003),Horror
5421,6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama
5422,6293,XX/XY (2002),Drama|Romance
5423,6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi
5424,6295,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy
5425,6296,"Mighty Wind, A (2003)",Comedy|Musical
5426,6297,Holes (2003),Adventure|Children|Comedy|Mystery
5427,6298,Malibu's Most Wanted (2003),Comedy|Crime
5428,6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary
5429,6300,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime
5430,6301,Straw Dogs (1971),Drama|Thriller
5431,6303,"Andromeda Strain, The (1971)",Mystery|Sci-Fi
5432,6304,Brainscan (1994),Comedy|Horror|Sci-Fi|Thriller
5433,6305,Fahrenheit 451 (1966),Drama|Sci-Fi
5434,6306,I Am Trying to Break Your Heart (2002),Documentary
5435,6308,Legal Eagles (1986),Comedy|Crime|Romance
5436,6311,"Other Side of Heaven, The (2001)",Adventure|Drama
5437,6312,"Private Function, A (1984)",Comedy
5438,6313,Sibling Rivalry (1990),Comedy
5439,6314,Undercover Blues (1993),Comedy|Crime
5440,6315,Wildcats (1986),Comedy
5441,6316,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical
5442,6318,"Marrying Man, The (Too Hot to Handle) (1991)",Comedy|Romance
5443,6319,"My Father the Hero (Mon père, ce héros.) (1991)",Comedy|Drama
5444,6320,Scenes from a Mall (1991),Comedy
5445,6321,Stella (1990),Drama
5446,6322,Confidence (2003),Crime|Thriller
5447,6323,Identity (2003),Crime|Horror|Mystery|Thriller
5448,6324,It Runs in the Family (2003),Comedy|Drama
5449,6325,"Real Cancun, The (2003)",Documentary
5450,6326,City of Ghosts (2002),Crime|Drama|Thriller
5451,6327,"Decade Under the Influence, A (2003)",Documentary
5452,6329,Manic (2001),Drama
5453,6330,People I Know (2002),Crime|Drama
5454,6331,Spellbound (2002),Documentary
5455,6332,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance
5456,6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
5457,6334,Blue Car (2002),Drama
5458,6335,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller
5459,6337,Owning Mahowny (2003),Crime|Drama|Thriller
5460,6338,Daddy Day Care (2003),Children|Comedy
5461,6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama
5462,6341,"Shape of Things, The (2003)",Drama
5463,6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance
5464,6345,"Chorus Line, A (1985)",Comedy|Drama|Musical
5465,6346,Absolute Beginners (1986),Musical
5466,6347,Beat Street (1984),Drama|Musical
5467,6348,Breakin' 2: Electric Boogaloo (1984),Musical
5468,6349,Breakin' (1984),Drama|Musical
5469,6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
5470,6351,Hysterical Blindness (2002),Drama
5471,6352,Lambada (1990),Drama
5472,6356,Gunfight at the O.K. Corral (1957),Western
5473,6357,High Society (1956),Comedy|Musical|Romance
5474,6358,Kiss Me Kate (1953),Comedy|Musical|Romance
5475,6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
5476,6366,Dracula: Pages from a Virgin's Diary (2001),Horror|Mystery
5477,6367,Down with Love (2003),Comedy|Romance
5478,6368,Cinemania (2002),Documentary
5479,6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance
5480,6371,Pokémon Heroes (2003),Animation|Children
5481,6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
5482,6374,"In-Laws, The (2003)",Comedy
5483,6375,Gigantic (A Tale of Two Johns) (2002),Documentary
5484,6376,Respiro (2002),Comedy|Drama
5485,6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy
5486,6378,"Italian Job, The (2003)",Action|Crime
5487,6379,Wrong Turn (2003),Horror|Thriller
5488,6380,Capturing the Friedmans (2003),Documentary
5489,6382,Together (Han ni Zai Yiki) (2002),Drama
5490,6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
5491,6385,Whale Rider (2002),Drama
5492,6386,Nevada Smith (1966),Western
5493,6387,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller
5494,6390,Silk Stockings (1957),Musical
5495,6391,Snowball Express (1972),Children|Comedy
5496,6392,"Man Called Horse, A (1970)",Adventure|Drama|Western
5497,6394,Big Jake (1971),Western
5498,6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller
5499,6396,Dementia 13 (1963),Horror|Thriller
5500,6398,Le Mans (1971),Action|Adventure
5501,6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary
5502,6401,Rio Lobo (1970),Adventure|Romance|War|Western
5503,6403,"Swimmer, The (1968)",Drama
5504,6404,"White Sheik, The (Sceicco bianco, Lo) (1952)",Comedy|Romance
5505,6405,Treasure Island (1950),Adventure|Children
5506,6406,Two Evil Eyes (1990),Horror
5507,6407,"Walk, Don't Run (1966)",Comedy|Romance
5508,6408,Animals are Beautiful People (1974),Comedy|Documentary
5509,6409,Bend of the River (1952),Western
5510,6410,Car Wash (1976),Comedy
5511,6412,Destry Rides Again (1939),Comedy|Western
5512,6413,"Electric Horseman, The (1979)",Comedy|Western
5513,6414,Gay Purr-ee (1962),Animation|Children|Musical
5514,6416,King Rat (1965),Drama|War
5515,6419,Mr. & Mrs. Bridge (1990),Drama
5516,6422,Shenandoah (1965),Drama|War|Western
5517,6423,Straight Talk (1992),Comedy
5518,6424,Oscar (1991),Comedy|Crime|Mystery|Romance
5519,6425,"6th Man, The (Sixth Man, The) (1997)",Comedy
5520,6426,"Far Country, The (1954)",Western
5521,6427,"Railway Children, The (1970)",Children|Drama
5522,6428,Two Mules for Sister Sara (1970),Comedy|War|Western
5523,6429,Winchester '73 (1950),Western
5524,6430,Ziggy Stardust and the Spiders from Mars (1973),Documentary|Musical
5525,6432,"Courtship of Eddie's Father, The (1963)",Comedy
5526,6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary
5527,6436,This Boy's Life (1993),Drama
5528,6437,13 Rue Madeleine (1947),Thriller|War
5529,6440,Barton Fink (1991),Drama|Thriller
5530,6441,Battle of Britain (1969),War
5531,6442,Belle époque (1992),Comedy|Romance
5532,6445,Cloak and Dagger (1946),Drama|Romance
5533,6446,"Comancheros, The (1961)",Action|Adventure|Drama|Romance
5534,6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama
5535,6449,From the Terrace (1960),Drama
5536,6450,"Heaven Knows, Mr. Allison (1957)",Drama|War
5537,6451,"Hot Rock, The (1972)",Comedy|Crime
5538,6452,"Long, Hot Summer, The (1958)",Drama
5539,6453,Man of Aran (1934),Documentary
5540,6454,Music Box (1989),Drama
5541,6455,North to Alaska (1960),Comedy|Western
5542,6457,Sink the Bismark! (1960),Action|Drama|War
5543,6458,"Blue Max, The (1966)",Adventure|Drama|War
5544,6459,"Desert Fox, The (1951)",Drama|War
5545,6460,"Trial, The (Procès, Le) (1962)",Drama
5546,6461,"Unforgiven, The (1960)",Drama|Western
5547,6462,"Undefeated, The (1969)",Western
5548,6464,Good Burger (1997),Children|Comedy
5549,6466,Mississippi Masala (1991),Drama|Romance
5550,6467,Quai des Orfèvres (Jenny Lamour) (1947),Crime|Drama
5551,6468,"Stranger Among Us, A (1992)",Crime|Drama|Romance
5552,6469,Cahill U.S. Marshal (Cahill: United States Marshal) (Wednesday Morning) (1973),Western
5553,6470,Chisum (1970),Western
5554,6473,Half Moon Street (1986),Drama|Thriller
5555,6475,Opportunity Knocks (1990),Comedy
5556,6476,Shattered (1991),Mystery|Thriller
5557,6477,"Song of Bernadette, The (1943)",Drama
5558,6478,"Life and Times of Judge Roy Bean, The (1972)",Comedy|Western
5559,6480,Thoroughly Modern Millie (1967),Comedy|Musical
5560,6481,Where the Heart Is (1990),Comedy|Drama
5561,6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy
5562,6483,From Justin to Kelly (2003),Musical|Romance
5563,6484,Hollywood Homicide (2003),Action|Crime|Drama
5564,6485,Rugrats Go Wild! (2003),Adventure|Animation|Children|Comedy
5565,6486,"Hard Word, The (2002)",Comedy|Crime|Drama|Thriller
5566,6487,"Heart of Me, The (2002)",Drama|Romance
5567,6488,Jet Lag (Décalage horaire) (2002),Comedy|Romance
5568,6493,Alex and Emma (2003),Comedy|Drama|Romance
5569,6495,Experiment in Terror (1962),Crime|Thriller
5570,6497,Is Paris Burning? (Paris brûle-t-il?) (1966),Drama|War
5571,6498,Murphy's War (1971),War
5572,6500,"Satanic Rites of Dracula, The (1974)",Horror
5573,6502,28 Days Later (2002),Action|Horror|Sci-Fi
5574,6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
5575,6505,Ed and His Dead Mother (1993),Comedy|Horror
5576,6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller
5577,6508,"Bank, The (2001)",Thriller
5578,6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance
5579,6510,"Bodies, Rest & Motion (1993)",Drama|Romance
5580,6513,Made for Each Other (1939),Comedy|Drama|Romance
5581,6515,You Only Live Once (1937),Crime|Film-Noir
5582,6516,Anastasia (1956),Drama
5583,6517,"Babe, The (1992)",Drama
5584,6518,Flight of the Intruder (1991),Action|War
5585,6519,Fun with Dick and Jane (1977),Comedy
5586,6520,Knights of the Round Table (1953),Adventure|Drama
5587,6521,"Main Event, The (1979)",Comedy
5588,6522,Man's Favorite Sport? (1964),Comedy
5589,6523,Mr. Baseball (1992),Comedy|Romance
5590,6524,Never on Sunday (Pote tin Kyriaki) (1960),Comedy|Drama
5591,6525,Nuts (1987),Drama
5592,6526,Rhapsody in August (Hachi-gatsu no kyôshikyoku) (1991),Drama
5593,6527,Scaramouche (1952),Adventure|Romance
5594,6528,Start the Revolution Without Me (1970),Comedy
5595,6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller
5596,6531,"Hour of the Pig, The (1993)",Crime|Drama|Mystery
5597,6533,"What's Up, Doc? (1972)",Comedy
5598,6534,Hulk (2003),Action|Adventure|Sci-Fi
5599,6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy
5600,6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy
5601,6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
5602,6538,Swimming Pool (2003),Drama|Mystery|Thriller
5603,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
5604,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
5605,6542,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War
5606,6544,"Housekeeper, The (femme de ménage, Une) (2002)",Comedy|Drama|Romance
5607,6545,I Capture the Castle (2003),Drama|Romance
5608,6547,Northfork (2003),Drama|Fantasy
5609,6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller
5610,6549,How to Deal (2003),Comedy|Drama|Romance
5611,6550,Johnny English (2003),Action|Comedy|Thriller
5612,6551,"Anarchist Cookbook, The (2002)",Comedy|Romance
5613,6552,Dirty Pretty Things (2002),Crime|Drama|Thriller
5614,6554,Garage Days (2002),Comedy|Musical
5615,6557,Born to Be Wild (1995),Adventure|Children|Comedy|Drama
5616,6558,Curly Sue (1991),Comedy|Drama
5617,6559,Little Giants (1994),Children|Comedy
5618,6560,Loose Cannons (1990),Action|Comedy
5619,6561,"Mouse That Roared, The (1959)",Comedy|War
5620,6562,Spencer's Mountain (1963),Comedy|Drama
5621,6563,Masked & Anonymous (2003),Comedy|Drama
5622,6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
5623,6565,Seabiscuit (2003),Drama
5624,6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children
5625,6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War
5626,6568,Camp (2003),Comedy|Musical
5627,6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama
5628,6572,Scorched (2003),Comedy|Crime
5629,6573,Avanti! (1972),Comedy|Drama
5630,6574,Eve of Destruction (1991),Action|Sci-Fi|Thriller
5631,6575,Gator (1976),Action|Drama
5632,6576,Juggernaut (1974),Action|Thriller
5633,6577,Kickboxer 2: The Road Back (1991),Action|Drama
5634,6578,"Kiss Me, Stupid (1964)",Comedy
5635,6579,"One, Two, Three (1961)",Comedy
5636,6581,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery
5637,6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller
5638,6583,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi
5639,6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller
5640,6586,American Wedding (American Pie 3) (2003),Comedy
5641,6587,Gigli (2003),Comedy|Crime|Romance
5642,6588,And Now... Ladies and Gentlemen... (2002),Romance|Thriller
5643,6591,"Magdalene Sisters, The (2002)",Drama
5644,6592,"Secret Lives of Dentists, The (2002)",Drama
5645,6593,Freaky Friday (2003),Children|Comedy|Fantasy
5646,6595,S.W.A.T. (2003),Action|Thriller
5647,6596,"Divorce, Le (2003)",Comedy|Drama|Romance
5648,6597,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi
5649,6598,Step Into Liquid (2002),Documentary
5650,6599,Accattone (1961),Drama
5651,6600,...And God Spoke (1993),Comedy
5652,6601,Big Trouble (1986),Comedy
5653,6602,Brain Damage (1988),Comedy|Horror
5654,6603,"Double Life, A (1947)",Crime|Drama|Film-Noir
5655,6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama
5656,6610,"Honeymoon Killers, The (1970)",Crime|Thriller
5657,6611,Umberto D. (1952),Drama
5658,6612,Brother's Keeper (1992),Documentary
5659,6613,"Day of the Dolphin, The (1973)",Drama
5660,6614,I Love You to Death (1990),Comedy|Crime
5661,6615,Freddy vs. Jason (2003),Action|Horror|Thriller
5662,6616,Grind (2003),Action|Comedy
5663,6617,Open Range (2003),Western
5664,6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
5665,6619,Uptown Girls (2003),Comedy
5666,6620,American Splendor (2003),Comedy|Drama
5667,6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy
5668,6625,Camp Nowhere (1994),Adventure|Children|Comedy
5669,6628,Hot Dog... The Movie (1984),Comedy
5670,6629,House of Wax (1953),Crime|Horror|Mystery|Thriller
5671,6630,"Inn of the Sixth Happiness, The (1958)",Adventure|Drama
5672,6631,Man's Best Friend (1993),Horror|Sci-Fi|Thriller
5673,6635,"Rachel Papers, The (1989)",Drama|Romance
5674,6636,"Sure Thing, The (1985)",Comedy|Romance
5675,6638,Valley Girl (1983),Comedy|Romance
5676,6639,Wait Until Dark (1967),Drama|Thriller
5677,6641,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),Drama
5678,6642,Showdown in Little Tokyo (1991),Action|Crime
5679,6643,Tokyo Story (Tôkyô monogatari) (1953),Drama
5680,6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance
5681,6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi
5682,6646,Valley of the Dolls (1967),Drama
5683,6648,Chunhyang (2000),Drama|Musical|Romance
5684,6649,Tunes of Glory (1960),Drama
5685,6650,Kind Hearts and Coronets (1949),Comedy|Drama
5686,6651,Ash Wednesday (2002),Crime|Drama
5687,6652,Joe Kidd (1972),Western
5688,6653,"Keep, The (1983)",Horror|Thriller
5689,6657,"Beast from 20,000 Fathoms, The (1953)",Sci-Fi
5690,6658,10 (1979),Comedy|Romance
5691,6659,Tremors (1990),Comedy|Horror|Sci-Fi
5692,6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance
5693,6662,"Pink Panther, The (1963)",Comedy|Crime
5694,6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime
5695,6664,Commando (1985),Action|Adventure
5696,6665,Dracula (1979),Horror|Romance
5697,6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy
5698,6667,Waco: The Rules of Engagement (1997),Documentary
5699,6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance
5700,6669,Ikiru (1952),Drama
5701,6670,Comic Book Villains (2002),Comedy
5702,6671,"Angel at My Table, An (1990)",Drama
5703,6672,War Photographer (2001),Documentary|War
5704,6676,Incident at Oglala (1992),Documentary
5705,6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi
5706,6679,Revolution OS (2001),Documentary
5707,6680,Live Nude Girls Unite! (2000),Documentary
5708,6681,All the Little Animals (1998),Drama|Thriller
5709,6682,Earth (1998),Drama|War
5710,6683,Fire (1996),Drama
5711,6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance
5712,6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy
5713,6687,My Boss's Daughter (2003),Comedy|Romance
5714,6689,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance
5715,6690,Don't Tempt Me (Sin noticias de Dios) (2001),Comedy|Fantasy|Mystery
5716,6692,Stoked: The Rise and Fall of Gator (2002),Documentary
5717,6695,Jeepers Creepers 2 (2003),Horror|Thriller
5718,6696,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance
5719,6699,Once Upon a Time in the Midlands (2002),Drama
5720,6700,"Other Side of the Bed, The (Otro lado de la cama, El) (2002)",Comedy|Drama|Musical|Romance
5721,6701,Zero Day (2002),Drama
5722,6702,Dickie Roberts: Former Child Star (2003),Comedy
5723,6703,"Order, The (2003)",Horror|Mystery|Thriller
5724,6705,Party Monster (2003),Comedy|Crime|Drama|Thriller
5725,6707,Cabin Fever (2002),Horror|Thriller
5726,6708,Matchstick Men (2003),Comedy|Crime|Drama
5727,6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
5728,6710,Dummy (2002),Comedy|Drama|Romance
5729,6711,Lost in Translation (2003),Comedy|Drama|Romance
5730,6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance
5731,6714,So Close (Chik Yeung Tin Sai) (2002),Action|Comedy|Romance|Thriller
5732,6718,Gotcha! (1985),Comedy
5733,6720,Kuffs (1992),Action|Comedy|Crime
5734,6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama
5735,6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance
5736,6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action
5737,6724,Paper Moon (1973),Comedy|Crime|Drama
5738,6725,Sgt. Pepper's Lonely Hearts Club Band (1978),Adventure|Musical
5739,6727,Targets (1968),Crime|Thriller
5740,6730,Convoy (1978),Action|Comedy|Drama
5741,6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller
5742,6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance
5743,6734,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller
5744,6735,"Rose, The (1979)",Drama
5745,6736,See No Evil (1971),Crime|Drama|Horror|Thriller
5746,6740,Bingo (1991),Adventure|Comedy
5747,6741,God told Me To (1976),Crime|Horror|Mystery|Sci-Fi|Thriller
5748,6743,Jungle Book (1942),Adventure|Fantasy
5749,6744,Once Bitten (1985),Comedy|Horror
5750,6745,"Shrimp on the Barbie, The (1990)",Comedy
5751,6746,Squirm (1976),Horror|Romance
5752,6747,"Adventures of Huckleberry Finn, The (1960)",Adventure|Children
5753,6748,"Brood, The (1979)",Horror
5754,6749,"Prince and the Pauper, The (1937)",Adventure|Drama
5755,6750,Anything Else (2003),Comedy|Drama|Romance
5756,6751,Cold Creek Manor (2003),Drama|Thriller
5757,6752,"Fighting Temptations, The (2003)",Drama
5758,6753,Secondhand Lions (2003),Children|Comedy|Drama
5759,6754,Underworld (2003),Action|Fantasy|Horror
5760,6755,Bubba Ho-tep (2002),Comedy|Horror
5761,6756,Casa de los babys (2003),Drama
5762,6757,Demonlover (2002),Crime|Drama|Mystery|Thriller
5763,6760,In This World (2002),Adventure|Drama
5764,6761,Tibet: Cry of the Snow Lion (2002),Documentary
5765,6762,Yossi & Jagger (2002),Drama|Romance
5766,6763,Duplex (2003),Comedy|Crime
5767,6764,"Rundown, The (2003)",Action|Adventure|Comedy
5768,6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance
5769,6768,Luther (2003),Drama
5770,6769,Mambo Italiano (2003),Comedy
5771,6770,My Life Without Me (2003),Drama|Romance
5772,6771,Dorm Daze (National Lampoon Presents Dorm Daze) (2003),Comedy
5773,6772,To Be and to Have (Être et avoir) (2002),Documentary
5774,6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
5775,6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller
5776,6775,Life and Debt (2001),Documentary
5777,6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance
5778,6777,Judgment at Nuremberg (1961),Drama
5779,6779,"Same Time, Next Year (1978)",Comedy|Drama|Romance
5780,6780,"Brief History of Time, A (1991)",Documentary
5781,6781,"Jacob the Liar (Jakob, der Lügner) (1975)",Drama
5782,6782,Leningrad Cowboys Go America (1989),Comedy|Musical
5783,6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama
5784,6784,"Song Remains the Same, The (1976)",Documentary|Musical
5785,6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western
5786,6786,Kiss of the Spider Woman (1985),Drama
5787,6787,All the President's Men (1976),Drama|Thriller
5788,6788,Angie (1994),Comedy|Drama|Romance
5789,6789,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance
5790,6790,Avalon (2001),Drama|Fantasy|Sci-Fi
5791,6791,Babette's Feast (Babettes gæstebud) (1987),Drama
5792,6792,"Barber of Siberia, The (Sibirskij tsiryulnik) (1998)",Drama|Romance
5793,6793,Beethoven (1992),Children|Comedy|Drama
5794,6794,Beethoven's 2nd (1993),Children|Comedy
5795,6795,Black Moon Rising (1986),Action|Crime|Sci-Fi|Thriller
5796,6796,Boyz N the Hood (1991),Crime|Drama
5797,6797,Bugsy (1991),Crime|Drama
5798,6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical
5799,6800,Cobra (1986),Action|Crime
5800,6801,"Common Wealth (Comunidad, La) (2000)",Comedy|Thriller
5801,6802,Consenting Adults (1992),Thriller
5802,6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller
5803,6804,Crimewave (1985),Comedy|Crime
5804,6805,Crying Freeman (1995),Action|Crime|Thriller
5805,6806,Time and Tide (Seunlau Ngaklau) (2000),Action|Crime|Thriller
5806,6807,Monty Python's The Meaning of Life (1983),Comedy
5807,6808,Where Eagles Dare (1968),Action|Adventure|War
5808,6809,Tightrope (1984),Thriller
5809,6810,Sleeping with the Enemy (1991),Drama|Thriller
5810,6811,PCU (1994),Comedy
5811,6812,"Rookie, The (1990)",Action|Comedy|Thriller
5812,6813,"Ghost and Mr. Chicken, The (1966)",Comedy|Romance
5813,6814,City Heat (1984),Action|Comedy
5814,6815,Into the Night (1985),Action|Comedy|Drama|Thriller
5815,6816,Three O'Clock High (1987),Comedy
5816,6817,"White Hunter, Black Heart (1990)",Adventure|Drama
5817,6818,Come and See (Idi i smotri) (1985),Drama|War
5818,6820,Ginger Snaps (2000),Drama|Horror|Thriller
5819,6821,More American Graffiti (1979),Comedy
5820,6825,"Reluctant Astronaut, The (1967)",Comedy
5821,6826,"Shakiest Gun in the West, The (1968)",Comedy|Western
5822,6827,It's Pat (1994),Comedy
5823,6828,"Sunday in the Country, A (Un dimanche à la campagne) (1984)",Drama
5824,6829,"Gun in Betty Lou's Handbag, The (1992)",Comedy|Mystery
5825,6832,Regarding Henry (1991),Drama
5826,6837,Love Affair (1939),Comedy|Drama|Romance
5827,6839,All I Want (Try Seventeen) (2002),Comedy|Drama|Romance
5828,6840,"Hospital, The (1971)",Comedy|Drama
5829,6841,Article 99 (1992),Comedy|Drama
5830,6844,Oleanna (1994),Drama
5831,6848,Kingdom of the Spiders (1977),Horror|Sci-Fi
5832,6849,Scrooge (1970),Drama|Fantasy|Musical
5833,6850,Leap of Faith (1992),Comedy|Drama
5834,6851,"Gas, Food, Lodging (1992)",Drama|Romance
5835,6852,In Cold Blood (1967),Crime|Drama
5836,6854,"Bedford Incident, The (1965)",Drama|Thriller|War
5837,6856,Yankee Doodle Dandy (1942),Drama|Musical
5838,6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy
5839,6858,Knife in the Water (Nóz w wodzie) (1962),Drama
